purpose,int_rate,installment,log_annual_inc,fico,revol_bal,delinq_2yrs,pub_rec,not_fully_paid
debt_consolidation,0.065,551.36,4.878521795501206,769,1,0.263,0,1
debt_consolidation,0.164,530.33,5.371067862271736,689,0,0.738,1,1
credit_card,0.07,216.21,4.477121254719663,704,0,0.875,0,1
debt_consolidation,0.076,560.41,5.089905111439398,724,0,0.255,0,1
debt_consolidation,0.082,817.03,5.146128035678238,679,0,0.206,1,1
other,0.164,254.56,5.2552725051033065,694,0,0.714,0,1
home_improvement,0.225,922.8,4.6020599913279625,674,0,0.35,0,1
credit_card,0.065,306.31,4.778151250383644,704,1,0.394,0,1
debt_consolidation,0.117,992.28,5.408239965311849,724,1,0.834,0,1
credit_card,0.156,349.46,4.903089986991944,679,0,0.695,1,1
debt_consolidation,0.088,496.0,4.845098040014257,709,0,0.585,0,1
credit_card,0.07,432.41,4.880813592280791,749,0,0.191,0,1
debt_consolidation,0.082,754.18,5.079181246047625,724,0,0.576,0,1
credit_card,0.2,267.59,4.459392487759231,709,0,0.461,0,1
debt_consolidation,0.117,165.38,4.577089489033186,694,0,0.446,0,1
debt_consolidation,0.082,651.76,4.911157608739977,784,0,0.167,0,1
debt_consolidation,0.088,191.07,4.845098040014257,694,0,0.201,1,1
debt_consolidation,0.117,992.28,4.778151250383644,669,0,0.206,0,1
debt_consolidation,0.076,448.33,4.977723605288848,759,0,0.273,0,1
other,0.156,337.27,4.812913356642856,714,0,0.43,1,1
debt_consolidation,0.147,473.08,4.6127838567197355,729,0,0.497,0,1
home_improvement,0.082,754.18,4.681241237375588,739,0,0.135,0,1
home_improvement,0.07,154.44,5.041392685158225,799,0,0.08,0,1
debt_consolidation,0.156,481.81,4.707570176097937,729,0,0.323,0,1
other,0.18,180.69,4.380211241711606,704,2,0.488,0,1
credit_card,0.07,432.41,5.151348395508819,794,1,0.044,0,1
debt_consolidation,0.147,248.68,4.544068044350276,709,0,0.338,0,1
debt_consolidation,0.11,1146.19,5.197410137780724,704,0,0.391,0,1
debt_consolidation,0.11,471.58,4.8750612633917,664,0,0.601,0,1
credit_card,0.076,529.28,4.929418925714293,679,0,0.813,0,1
credit_card,0.2,371.64,4.681241237375588,669,0,0.449,0,1
debt_consolidation,0.147,224.5,4.518513939877887,689,1,0.454,0,1
credit_card,0.103,578.07,4.414973347970818,719,0,0.421,0,1
debt_consolidation,0.131,683.83,5.285557309007774,754,2,0.02,0,1
major_purchase,0.18,1010.95,4.826074802700826,699,0,0.365,0,1
debt_consolidation,0.124,897.89,4.954242509439325,759,0,0.125,0,1
credit_card,0.07,710.39,4.880813592280791,679,2,0.634,0,1
debt_consolidation,0.065,183.79,5.146128035678238,789,0,0.252,0,1
debt_consolidation,0.139,170.65,5.105510184769974,699,0,0.834,0,1
debt_consolidation,0.082,305.52,4.778151250383644,739,0,0.502,0,1
debt_consolidation,0.082,245.11,4.740362689494244,684,1,0.186,1,1
debt_consolidation,0.124,334.06,4.623249290397901,674,2,0.83,0,1
credit_card,0.124,1002.18,4.857332496431268,729,0,0.534,0,1
debt_consolidation,0.139,238.91,4.447158031342219,729,2,0.242,0,1
debt_consolidation,0.103,513.84,4.863322860120456,804,0,0.133,0,1
debt_consolidation,0.065,1225.24,5.117933835039642,739,0,0.742,0,1
debt_consolidation,0.11,81.88,4.371437317404101,709,0,0.423,1,1
credit_card,0.103,178.33,4.681241237375588,699,0,0.224,0,1
debt_consolidation,0.117,238.15,4.913813852383717,724,0,0.301,0,1
credit_card,0.172,178.74,4.924279286061882,674,2,0.429,0,1
debt_consolidation,0.124,336.71,5.2552725051033065,724,0,0.891,0,1
debt_consolidation,0.164,247.49,4.778151250383644,714,0,0.97,0,1
debt_consolidation,0.082,785.61,4.778151250383644,679,0,0.816,0,1
credit_card,0.147,1105.23,4.778151250383644,669,0,0.841,1,1
credit_card,0.082,285.15,4.812913356642856,754,1,0.641,0,1
credit_card,0.2,297.31,4.623249290397901,669,1,0.711,0,1
home_improvement,0.147,172.7,4.954242509439325,689,2,0.55,0,1
credit_card,0.117,330.76,4.903089986991944,714,1,0.373,0,1
medical,0.088,79.28,4.963787827345556,729,2,0.242,0,1
debt_consolidation,0.124,501.09,4.698970004336019,694,0,0.617,0,1
major_purchase,0.124,267.25,4.991226075692495,694,2,0.382,0,1
debt_consolidation,0.131,341.92,4.832508912706237,699,1,0.365,0,1
debt_consolidation,0.11,652.58,4.778151250383644,724,1,0.232,0,1
debt_consolidation,0.124,870.22,5.071882007306125,709,0,0.75,0,1
debt_consolidation,0.172,212.7,5.176091259055681,684,2,0.466,0,1
debt_consolidation,0.124,200.44,4.426966462630075,664,0,0.732,0,1
credit_card,0.082,188.55,4.698970004336019,724,0,0.556,0,1
debt_consolidation,0.147,241.77,4.748188027006201,724,0,0.496,0,1
credit_card,0.172,1429.9,5.096910013008056,709,0,0.401,0,1
debt_consolidation,0.225,769.0,4.897627091290442,679,0,0.633,0,1
debt_consolidation,0.11,326.29,4.892094602690481,774,1,0.101,0,1
credit_card,0.11,392.98,5.079181246047625,709,1,0.615,0,1
debt_consolidation,0.2,663.68,4.477121254719663,724,0,0.188,0,1
credit_card,0.139,348.25,4.963787827345556,724,0,0.243,0,1
debt_consolidation,0.11,327.49,4.724275869600789,734,1,0.35,0,1
debt_consolidation,0.124,1336.23,4.9756523465269025,704,0,0.677,0,1
other,0.065,1225.24,5.3979400086720375,809,0,0.051,0,1
debt_consolidation,0.147,414.46,4.6020599913279625,704,0,0.405,0,1
debt_consolidation,0.124,785.65,5.1423894661188365,709,2,0.378,0,1
debt_consolidation,0.117,220.99,4.942008053022313,714,0,0.221,0,1
credit_card,0.2,476.89,4.544068044350276,684,2,0.41,0,1
debt_consolidation,0.117,529.22,4.8061799739838875,669,0,0.676,0,1
debt_consolidation,0.117,330.76,4.706547102640357,699,0,0.295,0,1
debt_consolidation,0.156,276.44,4.516456043457748,789,0,0.12,0,1
debt_consolidation,0.147,340.62,4.832508912706237,684,0,0.763,0,1
vacation,0.2,260.15,4.633468455579586,704,0,0.228,1,1
credit_card,0.082,942.73,5.079181246047625,719,1,0.489,0,1
debt_consolidation,0.225,585.99,4.568201724066995,664,1,0.804,1,1
debt_consolidation,0.131,674.65,5.096910013008056,689,1,0.691,0,1
debt_consolidation,0.18,380.66,5.096910013008056,714,0,0.159,0,1
credit_card,0.082,470.49,4.732393759822968,729,0,0.49,0,1
debt_consolidation,0.11,870.1,5.068185861746161,729,2,0.259,0,1
credit_card,0.156,115.32,4.193124598354461,709,0,0.581,0,1
credit_card,0.076,205.49,4.676693609624866,714,0,0.247,0,1
small_business,0.164,496.74,4.954242509439325,764,1,0.185,0,1
debt_consolidation,0.124,150.33,4.278753600952829,669,0,0.636,0,1
credit_card,0.117,661.52,4.9344984512435675,709,0,0.224,1,1
debt_consolidation,0.147,591.35,5.096910013008056,694,1,0.217,0,1
credit_card,0.082,345.67,4.518513939877887,719,1,0.281,0,1
debt_consolidation,0.2,185.82,4.698970004336019,664,1,0.652,0,1
debt_consolidation,0.103,113.48,4.385177128818429,754,0,0.071,0,1
debt_consolidation,0.25,397.6,4.954242509439325,724,0,0.802,0,1
credit_card,0.07,154.44,4.698970004336019,704,1,0.261,0,1
debt_consolidation,0.065,612.62,4.778151250383644,689,1,0.098,2,1
debt_consolidation,0.103,616.03,4.698970004336019,749,0,0.549,0,1
major_purchase,0.07,648.62,4.653212513775344,754,0,0.06,0,1
debt_consolidation,0.147,518.08,4.698970004336019,699,1,0.391,0,1
debt_consolidation,0.147,381.42,5.311753861055754,779,1,0.106,0,1
debt_consolidation,0.076,622.68,5.2552725051033065,789,0,0.2,0,1
debt_consolidation,0.11,163.75,4.672097857935717,679,0,0.766,0,1
debt_consolidation,0.225,653.65,4.698970004336019,679,0,0.55,1,1
home_improvement,0.103,259.38,4.9614210940664485,724,0,0.497,0,1
other,0.07,926.59,4.988045883234239,694,1,0.238,0,1
credit_card,0.131,168.67,4.7363965022766426,709,0,0.358,0,1
debt_consolidation,0.131,364.71,4.929418925714293,679,1,0.831,0,1
home_improvement,0.172,571.96,5.096910013008056,699,0,0.28,0,1
debt_consolidation,0.156,209.68,4.681241237375588,664,1,0.717,1,1
debt_consolidation,0.164,148.5,4.835690571492425,664,0,0.587,0,1
debt_consolidation,0.147,497.35,4.845098040014257,704,0,0.225,0,1
debt_consolidation,0.139,170.65,4.57978359661681,664,0,0.336,0,1
debt_consolidation,0.172,374.33,4.724275869600789,729,0,0.725,0,1
credit_card,0.131,1180.64,5.079181246047625,724,0,0.8,0,1
debt_consolidation,0.082,377.88,5.477121254719663,749,2,0.048,0,1
debt_consolidation,0.11,761.34,4.672097857935717,759,0,0.073,1,1
credit_card,0.131,911.77,5.336459733848529,684,0,0.749,0,1
credit_card,0.18,231.28,4.724275869600789,699,0,0.794,0,1
debt_consolidation,0.139,341.3,4.380211241711606,704,0,0.269,0,1
debt_consolidation,0.164,339.41,4.531478917042255,709,1,0.477,0,1
other,0.07,122.01,5.079181246047625,754,0,0.041,0,1
credit_card,0.131,547.06,4.863322860120456,674,0,0.419,1,1
debt_consolidation,0.156,279.57,4.733036682933579,669,0,0.956,0,1
debt_consolidation,0.25,516.88,4.812913356642856,684,2,0.494,0,1
debt_consolidation,0.18,433.65,4.82489347217067,689,0,0.499,0,1
debt_consolidation,0.156,481.81,4.954242509439325,699,0,0.265,0,1
debt_consolidation,0.156,698.91,4.8512583487190755,664,1,0.47,1,1
credit_card,0.076,467.01,4.812913356642856,719,0,0.918,0,1
debt_consolidation,0.2,1000.63,5.041392685158225,699,0,0.299,0,1
debt_consolidation,0.172,598.92,4.968482948553935,704,3,0.494,0,1
other,0.18,180.69,4.6020599913279625,679,1,0.564,0,1
credit_card,0.065,122.53,4.740362689494244,689,0,0.976,0,1
debt_consolidation,0.088,634.23,4.986771734266245,674,0,0.775,0,1
debt_consolidation,0.18,888.2,5.332438459915605,679,2,0.297,0,1
credit_card,0.11,435.05,5.0,699,1,0.448,0,1
debt_consolidation,0.172,998.2,5.181843587944773,684,3,0.605,1,1
debt_consolidation,0.164,441.56,4.698970004336019,679,1,0.677,0,1
debt_consolidation,0.131,683.83,4.845098040014257,709,0,0.438,0,1
credit_card,0.088,317.12,4.740362689494244,684,3,0.379,0,1
debt_consolidation,0.164,588.75,4.929418925714293,694,0,0.826,0,1
other,0.11,163.75,5.477121254719663,684,0,0.69,0,1
debt_consolidation,0.18,812.07,4.942008053022313,699,0,0.633,0,1
credit_card,0.103,449.61,4.899273187317604,679,0,0.781,0,1
debt_consolidation,0.139,341.3,4.903089986991944,669,0,0.667,0,1
credit_card,0.164,343.44,4.5910646070264995,684,0,0.264,1,1
debt_consolidation,0.156,349.46,5.093421685162235,684,1,0.819,0,1
debt_consolidation,0.25,130.22,4.8750612633917,714,0,0.489,0,1
debt_consolidation,0.082,628.49,5.064457989226918,704,0,0.76,0,1
credit_card,0.07,154.44,4.778151250383644,719,0,0.355,0,1
debt_consolidation,0.156,352.08,5.017033339298781,694,0,0.686,0,1
credit_card,0.088,380.54,4.886490725172482,719,0,0.859,0,1
debt_consolidation,0.131,273.53,4.857332496431268,709,0,0.493,0,1
debt_consolidation,0.065,1225.24,5.414973347970818,699,0,0.438,0,1
credit_card,0.124,224.48,4.778151250383644,734,0,0.403,0,1
debt_consolidation,0.082,150.84,4.414973347970818,744,1,0.158,0,1
debt_consolidation,0.2,1271.0,5.2552725051033065,729,1,0.549,0,1
debt_consolidation,0.082,188.55,4.763427993562937,719,0,0.148,1,1
debt_consolidation,0.11,589.47,4.505149978319906,769,0,0.348,0,1
credit_card,0.082,814.7,5.204119982655925,729,0,0.429,0,1
debt_consolidation,0.139,341.3,4.698970004336019,689,1,0.666,0,1
debt_consolidation,0.2,222.99,4.431363764158987,679,0,0.471,1,1
credit_card,0.117,662.95,5.133538908370218,704,0,0.222,0,1
credit_card,0.082,628.49,4.505149978319906,724,1,0.256,0,1
debt_consolidation,0.139,580.42,4.919078092376074,724,0,0.403,0,1
debt_consolidation,0.082,814.7,4.954242509439325,739,0,0.33,0,1
debt_consolidation,0.139,371.47,4.477121254719663,764,0,0.348,0,1
debt_consolidation,0.147,552.62,5.380211241711606,694,3,0.314,0,1
debt_consolidation,0.103,389.07,4.698970004336019,664,0,0.077,0,1
credit_card,0.124,167.03,4.812913356642856,719,0,0.187,0,1
credit_card,0.288,789.72,4.8750612633917,714,1,0.785,0,1
car,0.147,276.31,5.176091259055681,704,0,0.263,0,1
debt_consolidation,0.172,714.95,4.740362689494244,689,1,0.083,0,1
debt_consolidation,0.25,596.4,4.8061799739838875,679,1,0.778,0,1
debt_consolidation,0.11,327.49,4.857332496431268,734,1,0.113,0,1
credit_card,0.124,167.03,4.431363764158987,674,2,0.229,0,1
debt_consolidation,0.082,188.55,4.903089986991944,684,0,0.155,0,1
home_improvement,0.225,669.7,4.477121254719663,724,0,0.197,0,1
credit_card,0.172,278.83,4.672097857935717,704,0,0.655,0,1
debt_consolidation,0.11,369.8,4.986771734266245,744,0,0.214,0,1
home_improvement,0.139,184.3,4.954242509439325,669,1,0.421,0,1
medical,0.172,71.5,4.857332496431268,674,1,0.235,0,1
home_improvement,0.088,1268.46,5.140574030673978,709,1,0.405,0,1
debt_consolidation,0.164,848.52,4.763427993562937,674,0,0.918,0,1
debt_consolidation,0.117,330.76,4.57978359661681,684,0,0.328,0,1
debt_consolidation,0.131,674.65,5.041392685158225,669,0,0.548,0,1
debt_consolidation,0.124,668.12,4.845098040014257,699,0,0.514,0,1
credit_card,0.088,1268.46,5.343790526173379,699,0,0.642,0,1
home_improvement,0.2,802.74,5.113943352306837,679,1,0.32,0,1
credit_card,0.147,345.39,4.2043642046210055,664,0,0.23,0,1
credit_card,0.065,214.42,4.6020599913279625,729,1,0.315,0,1
debt_consolidation,0.156,698.91,4.8750612633917,669,0,0.574,0,1
other,0.172,250.24,4.431363764158987,669,0,0.468,0,1
credit_card,0.139,204.78,4.733036682933579,669,0,0.969,0,1
home_improvement,0.139,204.78,4.698970004336019,684,2,0.346,0,1
debt_consolidation,0.288,1044.93,5.079181246047625,664,0,0.737,0,1
small_business,0.103,1134.79,4.9344984512435675,729,0,0.251,0,1
debt_consolidation,0.225,1230.39,4.3979400086720375,684,0,0.425,0,1
debt_consolidation,0.065,294.06,5.158362492095249,754,0,0.303,0,1
house,0.147,340.21,4.113943352306837,679,0,0.667,0,1
credit_card,0.124,269.37,5.0,689,0,0.682,0,1
debt_consolidation,0.131,478.68,4.977723605288848,724,1,0.33,1,1
debt_consolidation,0.082,201.12,4.866287339084195,774,0,0.122,0,1
credit_card,0.172,299.46,4.643452676486188,699,0,0.508,0,1
debt_consolidation,0.2,327.04,4.748188027006201,689,1,0.45,0,1
credit_card,0.076,77.84,4.505149978319906,739,0,0.047,0,1
debt_consolidation,0.117,826.08,4.903089986991944,719,0,0.219,1,1
credit_card,0.172,235.94,4.300595483889963,689,0,0.438,1,1
debt_consolidation,0.18,108.42,4.193124598354461,674,0,0.29,0,1
debt_consolidation,0.124,561.18,4.414973347970818,850,0,0.304,0,1
debt_consolidation,0.131,683.83,5.1702617153949575,724,1,0.126,0,1
debt_consolidation,0.225,384.5,4.653212513775344,679,0,0.724,1,1
credit_card,0.076,186.81,4.477121254719663,744,0,0.321,0,1
debt_consolidation,0.131,558.46,5.004321373782642,694,0,0.296,0,1
credit_card,0.124,200.44,4.623249290397901,729,1,0.128,0,1
credit_card,0.172,113.5,4.02530586526477,664,1,0.33,0,1
home_improvement,0.156,349.46,4.7160033436347994,669,0,0.638,1,1
debt_consolidation,0.088,761.08,4.7923916894982534,694,1,0.551,0,1
major_purchase,0.124,50.11,4.795184589682424,739,0,0.483,0,1
debt_consolidation,0.164,353.55,4.633468455579586,684,1,0.612,0,1
credit_card,0.065,1225.24,4.929418925714293,709,1,0.508,0,1
debt_consolidation,0.156,385.45,4.623249290397901,709,2,0.26,0,1
major_purchase,0.082,785.61,5.0,724,0,0.059,0,1
debt_consolidation,0.25,596.4,4.556302500767287,664,1,0.554,1,1
credit_card,0.139,580.42,4.662757831681574,739,0,0.162,0,1
debt_consolidation,0.103,1005.1,4.982271233039568,769,1,0.194,0,1
credit_card,0.117,496.14,4.698970004336019,684,0,0.954,0,1
credit_card,0.06,635.29,4.872959993538537,689,0,0.295,0,1
major_purchase,0.172,698.74,5.096910013008056,719,0,0.615,1,1
credit_card,0.131,843.32,5.042650316470456,679,0,0.518,0,1
credit_card,0.131,991.74,4.977723605288848,674,0,0.467,0,1
debt_consolidation,0.131,1214.37,4.929418925714293,709,1,0.451,1,1
credit_card,0.103,599.48,4.845098040014257,724,0,0.312,0,1
debt_consolidation,0.147,1381.53,4.9312951068973865,694,0,0.734,0,1
debt_consolidation,0.172,250.24,4.204119982655925,664,0,0.587,0,1
debt_consolidation,0.172,998.2,4.681241237375588,674,0,0.554,0,1
other,0.11,78.6,4.735055692020228,704,0,0.636,0,1
debt_consolidation,0.117,441.97,4.8169038393756605,724,1,0.35,0,1
debt_consolidation,0.103,616.03,4.6739419986340875,694,0,0.359,0,1
credit_card,0.082,628.49,5.176091259055681,699,0,0.835,0,1
debt_consolidation,0.103,1134.79,5.14921911265538,694,0,0.778,0,1
home_improvement,0.156,279.57,5.301029995663981,679,1,0.842,0,1
debt_consolidation,0.076,747.22,4.544068044350276,689,0,0.928,0,1
credit_card,0.088,443.96,5.0,669,1,0.745,0,1
vacation,0.088,142.71,4.531478917042255,729,0,0.233,1,1
home_improvement,0.07,555.96,4.9245687192494705,754,0,0.35,0,1
credit_card,0.288,379.45,4.544068044350276,664,2,0.918,0,1
credit_card,0.076,270.87,4.903089986991944,679,0,0.641,0,1
debt_consolidation,0.076,311.34,4.623249290397901,729,0,0.768,0,1
debt_consolidation,0.076,467.01,5.296665190261531,724,0,0.469,0,1
debt_consolidation,0.065,245.05,4.698970004336019,779,0,0.15,0,1
credit_card,0.147,567.69,4.342422680822207,674,1,0.775,0,1
debt_consolidation,0.131,279.98,4.447158031342219,734,0,0.287,0,1
debt_consolidation,0.288,497.39,4.505149978319906,704,1,0.188,0,1
debt_consolidation,0.139,232.17,4.903089986991944,694,0,0.175,0,1
credit_card,0.088,317.12,4.9003671286564705,709,0,0.47,0,1
credit_card,0.225,369.12,4.426413656131688,664,0,0.58,1,1
debt_consolidation,0.131,319.12,4.505149978319906,739,0,0.529,0,1
credit_card,0.065,1225.24,5.127104798364807,754,0,0.55,0,1
debt_consolidation,0.164,613.28,4.740362689494244,709,0,0.367,0,1
debt_consolidation,0.156,578.17,5.079181246047625,684,1,0.554,0,1
debt_consolidation,0.103,324.23,4.35953193909363,784,0,0.133,0,1
debt_consolidation,0.156,559.13,4.868056361823042,669,0,0.95,0,1
house,0.139,341.3,4.778151250383644,669,0,0.132,0,1
home_improvement,0.124,334.06,4.778151250383644,694,0,0.492,0,1
debt_consolidation,0.117,1157.66,5.0,699,0,0.779,0,1
home_improvement,0.076,155.67,4.724275869600789,719,0,0.178,1,1
debt_consolidation,0.065,1225.24,5.252853030979893,749,0,0.34,0,1
other,0.139,1194.52,5.477121254719663,684,0,0.0,0,1
house,0.11,217.53,4.681241237375588,779,4,0.048,0,1
debt_consolidation,0.164,245.32,4.431363764158987,704,1,0.416,0,1
credit_card,0.082,414.8,4.924279286061882,709,1,0.316,0,1
medical,0.2,929.09,4.778151250383644,719,1,0.314,1,1
credit_card,0.124,673.42,4.913813852383717,694,0,0.667,0,1
debt_consolidation,0.139,716.72,5.217483944213907,704,0,0.87,0,1
other,0.156,226.27,4.1303337684950066,764,0,0.0,0,1
debt_consolidation,0.065,612.62,5.037426497940624,729,0,0.004,0,1
debt_consolidation,0.147,179.6,5.079181246047625,674,1,0.224,0,1
credit_card,0.065,1225.24,5.033423755486949,689,1,0.373,0,1
debt_consolidation,0.07,416.97,5.184691430817598,699,0,0.487,0,1
debt_consolidation,0.147,946.15,4.531478917042255,769,0,0.473,0,1
debt_consolidation,0.156,698.91,4.740362689494244,709,1,0.349,0,1
debt_consolidation,0.18,888.2,5.113943352306837,709,1,0.208,0,1
credit_card,0.139,928.66,4.698970004336019,704,0,0.906,0,1
credit_card,0.065,918.93,5.269512944217916,669,0,0.975,0,1
debt_consolidation,0.131,911.77,5.129009566317986,674,0,0.664,0,1
debt_consolidation,0.147,591.35,4.7160033436347994,754,0,0.298,0,1
debt_consolidation,0.124,471.39,4.839522040245412,694,0,0.617,0,1
debt_consolidation,0.082,628.49,4.778151250383644,714,0,0.386,0,1
debt_consolidation,0.082,785.61,5.041392685158225,729,0,0.412,0,1
debt_consolidation,0.139,511.94,5.176091259055681,714,1,0.706,0,1
debt_consolidation,0.147,276.31,4.7558748556724915,694,1,0.699,0,1
debt_consolidation,0.11,163.75,4.121756758487815,674,0,0.282,0,1
home_improvement,0.131,337.33,4.778151250383644,669,0,0.319,1,1
credit_card,0.18,355.28,4.643452676486188,699,0,0.429,0,1
debt_consolidation,0.076,684.95,4.623249290397901,779,1,0.038,0,1
credit_card,0.065,153.16,4.623249290397901,689,0,0.204,0,1
debt_consolidation,0.156,733.85,4.690196080028514,684,0,0.403,1,1
debt_consolidation,0.103,972.68,5.26245108973043,739,2,0.34,1,1
debt_consolidation,0.2,556.38,4.623249290397901,679,2,0.366,1,1
debt_consolidation,0.124,918.66,4.903089986991944,674,1,0.688,0,1
debt_consolidation,0.18,609.06,5.146128035678238,674,0,0.899,0,1
debt_consolidation,0.11,327.49,4.740362689494244,689,0,0.158,0,1
debt_consolidation,0.139,764.5,4.681241237375588,734,0,0.782,0,1
home_improvement,0.2,743.28,5.041392685158225,664,0,0.732,1,1
credit_card,0.088,634.23,4.653212513775344,689,0,0.429,0,1
debt_consolidation,0.2,264.94,5.126131407261984,704,1,0.397,0,1
credit_card,0.164,353.55,4.8401060944567575,669,0,0.564,0,1
debt_consolidation,0.2,520.3,4.812913356642856,694,3,0.32,0,1
debt_consolidation,0.164,565.68,4.977723605288848,679,2,0.359,0,1
credit_card,0.065,597.31,5.110589710299249,694,0,0.222,1,1
debt_consolidation,0.124,835.15,4.929418925714293,699,0,0.56,0,1
credit_card,0.139,255.97,4.3979400086720375,719,0,0.033,0,1
home_improvement,0.18,867.3,4.778151250383644,709,0,0.424,0,1
credit_card,0.082,245.11,4.6020599913279625,674,0,0.355,0,1
credit_card,0.103,324.23,4.633468455579586,694,1,0.66,1,1
debt_consolidation,0.082,611.03,5.096910013008056,739,0,0.429,0,1
debt_consolidation,0.25,477.12,4.57978359661681,664,0,0.415,0,1
credit_card,0.147,552.62,4.942008053022313,684,0,0.703,0,1
debt_consolidation,0.07,185.32,4.845098040014257,754,0,0.297,0,1
credit_card,0.11,1026.66,5.2552725051033065,749,0,0.212,0,1
debt_consolidation,0.103,856.4,4.903089986991944,784,0,0.197,0,1
debt_consolidation,0.07,617.73,4.826074802700826,804,1,0.04,0,1
debt_consolidation,0.103,389.07,4.6020599913279625,739,2,0.254,0,1
debt_consolidation,0.076,249.08,4.8750612633917,744,2,0.025,1,1
credit_card,0.139,812.58,5.096910013008056,779,0,0.31,0,1
debt_consolidation,0.288,83.6,4.479431337197736,704,2,0.41,0,1
debt_consolidation,0.124,897.89,5.113943352306837,714,2,0.0,0,1
credit_card,0.076,778.35,4.778151250383644,699,0,0.347,0,1
credit_card,0.065,673.88,5.088136088700551,689,0,0.78,0,1
vacation,0.076,473.24,4.3979400086720375,774,0,0.0,0,1
small_business,0.065,1225.24,4.903089986991944,809,0,0.219,0,1
credit_card,0.124,897.89,4.991226075692495,699,0,0.871,0,1
debt_consolidation,0.131,296.33,4.811575005870593,699,0,0.98,0,1
debt_consolidation,0.147,1208.84,5.146128035678238,704,0,0.81,0,1
credit_card,0.124,1169.2,5.275350519917365,704,1,0.654,0,1
major_purchase,0.172,600.56,4.3979400086720375,714,0,0.818,0,1
medical,0.288,683.0,4.732393759822968,689,1,0.77,0,1
credit_card,0.11,163.75,4.650501794878367,714,2,0.252,1,1
credit_card,0.076,1089.69,5.204119982655925,709,0,0.633,0,1
debt_consolidation,0.139,487.55,5.195899652409234,684,0,0.561,0,1
other,0.288,973.87,5.414973347970818,679,0,0.938,0,1
home_improvement,0.124,1336.23,5.220108088040055,744,2,0.056,1,1
debt_consolidation,0.156,385.45,5.008600171761918,664,0,0.317,1,1
debt_consolidation,0.172,357.48,4.845098040014257,694,1,0.289,0,1
home_improvement,0.124,538.74,4.952516382241027,749,0,0.448,0,1
debt_consolidation,0.088,496.0,4.929418925714293,724,1,0.37,0,1
credit_card,0.07,308.87,4.548512256341035,724,1,0.232,0,1
credit_card,0.076,126.88,4.301029995663981,694,0,0.312,0,1
debt_consolidation,0.07,386.08,4.8750612633917,774,0,0.266,0,1
debt_consolidation,0.088,1268.46,5.176091259055681,694,0,0.839,0,1
debt_consolidation,0.07,1111.91,4.845098040014257,754,0,0.319,0,1
debt_consolidation,0.103,214.1,4.8750612633917,774,2,0.083,0,1
car,0.225,192.25,4.812913356642856,679,0,0.301,0,1
debt_consolidation,0.117,231.54,4.477121254719663,669,0,0.802,0,1
debt_consolidation,0.172,85.8,4.8750612633917,674,0,0.831,0,1
debt_consolidation,0.117,330.76,5.155336037465061,679,0,0.627,0,1
credit_card,0.156,385.45,4.778151250383644,674,0,0.292,0,1
debt_consolidation,0.2,371.64,4.7160033436347994,694,0,0.012,0,1
debt_consolidation,0.225,276.84,4.164114820984341,704,0,0.462,0,1
debt_consolidation,0.117,992.28,5.2552725051033065,684,1,0.62,0,1
credit_card,0.11,870.1,5.022840610876528,669,1,0.443,1,1
credit_card,0.082,814.7,5.041392685158225,709,0,0.434,0,1
other,0.147,331.16,4.190331698170292,729,0,0.373,0,1
credit_card,0.139,180.89,4.662757831681574,679,0,0.422,0,1
debt_consolidation,0.147,591.35,5.008600171761918,719,1,0.378,0,1
credit_card,0.117,661.52,4.977723605288848,744,0,0.342,0,1
other,0.164,353.55,4.3979400086720375,754,0,0.0,0,1
home_improvement,0.11,327.49,4.698970004336019,699,1,0.006,0,1
other,0.131,67.47,4.6020599913279625,784,0,0.073,0,1
debt_consolidation,0.131,573.46,5.113943352306837,664,1,0.64,0,1
home_improvement,0.11,565.57,5.056904851336473,774,0,0.171,0,1
debt_consolidation,0.082,314.25,4.826074802700826,699,0,0.345,0,1
debt_consolidation,0.088,516.66,5.342422680822207,724,0,0.674,0,1
debt_consolidation,0.156,626.35,5.301029995663981,664,0,0.552,0,1
credit_card,0.082,488.82,5.020361282647708,729,0,0.622,0,1
debt_consolidation,0.088,681.8,4.963787827345556,724,0,0.288,0,1
debt_consolidation,0.131,911.77,5.14921911265538,724,4,0.459,0,1
debt_consolidation,0.124,448.95,5.079181246047625,744,0,0.473,0,1
debt_consolidation,0.082,895.59,5.333799806709918,704,0,0.669,0,1
credit_card,0.124,141.14,4.14884934295922,729,0,0.26,0,1
credit_card,0.117,330.76,4.431363764158987,699,1,0.224,0,1
credit_card,0.18,1011.85,5.113943352306837,689,1,0.63,0,1
debt_consolidation,0.2,927.29,4.973127853599698,694,0,0.706,0,1
credit_card,0.124,267.25,4.414973347970818,679,1,0.282,1,1
home_improvement,0.117,264.61,4.785329835010767,684,0,0.253,0,1
other,0.088,475.68,4.919078092376074,769,1,0.268,0,1
other,0.11,432.28,5.176091259055681,754,0,0.187,0,1
other,0.172,369.34,4.22188349178524,734,1,0.328,0,1
other,0.082,219.97,5.041392685158225,679,0,0.857,0,1
home_improvement,0.288,583.4,5.2405492482825995,709,1,0.336,0,1
debt_consolidation,0.131,319.12,5.08278537031645,694,0,0.631,0,1
debt_consolidation,0.065,980.19,5.079181246047625,664,1,0.345,0,1
debt_consolidation,0.164,735.94,5.301029995663981,694,0,0.84,0,1
debt_consolidation,0.065,459.47,4.903089986991944,684,0,0.602,0,1
